Word,Level,Sentence 1,Sentence 2,Sentence 3
graveyard,B1,The old graveyard was overgrown with weeds.,They walked through the graveyard at midnight.,The church has a small graveyard behind it.
inducement,C1,The salary increase was a powerful inducement.,No inducement could persuade her to change her mind.,Tax breaks served as an inducement for investment.
firework,A2,The firework display was beautiful and colorful.,The final firework lit up the entire sky.,Each firework exploded with brilliant colors.
creditor,B2,The creditor demanded immediate payment of the debt.,Each creditor filed a claim against the estate.,The main creditor agreed to restructure the debt.
gig,A2,The band has a gig this Saturday night.,She found a temporary gig as a waitress.,He enjoyed his weekend gig at the cafe.
regime,B2,The new regime implemented strict economic reforms.,The military regime lasted for two decades.,Citizens protested against the authoritarian regime.
prick,B1,The needle will prick your finger slightly.,She felt a sharp prick on her arm.,Thorns can prick you if you're not careful.
idiom,B2,That idiom doesn't translate well into other languages.,The idiom means something different from literal words.,The teacher explained the idiom in simple terms.
purge,C1,The dictator initiated a brutal purge of opponents.,She decided to purge unnecessary files from her computer.,The organization underwent a purge of corrupt officials.
abomination,C1,He considered the new architecture an absolute abomination.,The crimes were an abomination against humanity.,Religious texts often mention various forms of abomination.
glamour,B1,Hollywood is famous for its glamour and excitement.,The glamour of city life attracted many young people.,She was captivated by the glamour of fashion.
tolerance,B1,Religious tolerance is essential for peaceful coexistence.,She has a low tolerance for pain.,The school promotes tolerance and mutual respect.
dandy,B2,"Everything is just dandy, thank you for asking.",The Victorian dandy dressed impeccably every day.,That solution works out just dandy for everyone.
voluminous,C1,The historian published voluminous research on ancient Rome.,She wore a voluminous dress to the gala.,His voluminous correspondence filled several archive boxes.
9001-9100,A1,The reference numbers range from 9001-9100 in the catalog.,Please review items 9001-9100 on the list.,The sequence 9001-9100 contains exactly one hundred entries.
crusade,B2,She launched a crusade against environmental pollution.,The crusade for voting rights changed history.,He embarked on a personal crusade for justice.
affable,C1,His affable manner made him popular among colleagues.,The professor was surprisingly affable despite his reputation.,Her affable personality helped her succeed in sales.
technique,B1,She mastered the technique after years of practice.,The painter developed a unique technique for blending colors.,This painting technique requires years to master properly.
patrician,C1,The patrician families dominated ancient Roman politics.,His patrician bearing revealed his aristocratic upbringing.,Patrician privilege was challenged during the republican era.
tumbler,B1,She poured water into a glass tumbler.,The acrobatic tumbler performed amazing flips.,The heavy tumbler slipped from his wet hand.
ebony,B2,The piano keys were made of ivory and ebony.,"Ebony is a dense, dark hardwood from tropical trees.",She admired the beautiful ebony furniture.
grandchildren,A2,She loves spending time with her grandchildren.,My grandchildren visit us every summer.,They have five grandchildren in total.
mishap,B2,A minor mishap delayed the project slightly.,The experiment proceeded without any mishap.,She recovered quickly from the unfortunate mishap.
terminal,B1,The bus terminal is located downtown.,He was diagnosed with a terminal illness.,We arrived at the airport terminal early.
graduate,A2,She will graduate from university next year.,Every graduate received a diploma at the ceremony.,He wants to graduate with honors.
output,B1,The factory increased its output by twenty percent.,His creative output has been impressive lately.,Computer output appears on the screen instantly.
bankruptcy,B2,The company filed for bankruptcy last month.,Poor management led to eventual bankruptcy.,Bankruptcy laws protect debtors from aggressive creditors.
anterior,C1,The anterior section of the brain controls movement.,Anterior ligament damage requires surgical intervention.,The anterior chambers of the heart pump blood efficiently.
colorless,B1,Water is a colorless and odorless liquid.,The solution became colorless after the reaction.,His writing style was colorless and uninspiring.
pane,B1,The window pane was cracked during the storm.,He replaced the broken pane with new glass.,Each pane of glass must be cleaned carefully.
guile,C1,"She achieved success through intelligence, not guile.",His guile enabled him to manipulate the situation.,The con artist used guile to deceive victims.
navigable,B2,The river is navigable for most of the year.,"Large ships require deep, navigable waters.",The website is easily navigable for new users.
idiotic,B1,That was an idiotic decision he later regretted.,She thought his behavior was completely idiotic.,The idiotic plan failed almost immediately.
impediment,C1,His speech impediment made communication difficult.,Bureaucracy is a major impediment to progress.,Financial constraints proved an insurmountable impediment.
verify,B1,Please verify your email address to continue.,The scientist needed to verify the experimental results.,You must verify your identity before accessing records.
well-dressed,B1,The well-dressed gentleman entered the restaurant.,She always appears well-dressed for every occasion.,Well-dressed employees make a positive impression.
antiquated,C1,The antiquated equipment needed urgent replacement.,His antiquated views seemed out of touch.,The company abandoned antiquated business practices.
irrigation,B2,Irrigation systems help crops grow in dry regions.,Ancient civilizations developed sophisticated irrigation techniques.,The farm installed a modern drip irrigation system.
Jose,A1,Jose is my neighbor from Mexico.,I played basketball with Jose yesterday.,Jose speaks both English and Spanish.
froth,B2,The cappuccino had thick froth on top.,Waves create white froth along the shoreline.,He watched the milk froth in the steamer.
lovable,A2,The puppy was absolutely lovable and friendly.,Her lovable personality attracted many friends.,He has a lovable smile that lights up rooms.
fighter,A2,The fighter won the championship last night.,She is a brave fighter against injustice.,The fighter jet flew overhead very fast.
foreboding,C1,She felt a sense of foreboding about the journey.,The dark clouds created an atmosphere of foreboding.,His foreboding proved accurate when disaster struck.
trash,B1,Please take out the trash before dinner.,The streets were littered with trash everywhere.,She threw the broken toy in the trash.
acutely,B2,She was acutely aware of the tense atmosphere.,The patient felt acutely painful sensations.,He acutely understood the severity of the situation.
trooper,B2,The state trooper stopped the speeding car.,She worked like a trooper despite being tired.,The trooper patrolled the highway every night.
odyssey,B2,The journey became an odyssey of self-discovery.,Homer's Odyssey is an ancient Greek epic.,Their business venture turned into a difficult odyssey.
Idaho,A2,Idaho is famous for its potato production.,We visited Idaho during our summer road trip.,Idaho is located in the northwestern United States.
goblet,B2,The king drank wine from a golden goblet.,She placed the ornate goblet on the shelf.,Each guest received a crystal goblet.
undertaking,B1,Building the bridge was a massive undertaking.,The project proved a more difficult undertaking.,She gave a solemn undertaking to complete it.
thud,B1,The book fell with a heavy thud.,I heard a loud thud from upstairs.,His heart beat with a dull thud.
Sicilian,B2,The Sicilian cuisine features fresh seafood and pasta.,She learned to speak Sicilian from her grandmother.,"Sicilian culture blends Italian, Greek, and Arab influences."
Delia,A1,Delia is my cousin from Australia.,I went to the movies with Delia.,Delia loves to paint beautiful pictures.
inactive,B1,The account has been inactive for six months.,He became inactive after the knee injury.,Inactive volcanoes may still erupt someday.
Cornish,B2,The Cornish language is native to Cornwall.,She baked traditional Cornish pasties for dinner.,Cornish coastal towns attract many tourists annually.
gaol,B2,The criminal was sent to gaol for theft.,Gaol is the British spelling of jail.,He spent three years in the local gaol.
capitalist,B1,The capitalist economy encourages private enterprise.,He considered himself a capitalist businessman.,Capitalist systems prioritize profit and competition.
peruse,C1,She took time to carefully peruse the contract.,He asked to peruse the document before signing.,The lawyer will peruse all evidence thoroughly.
designation,B2,His official designation is Senior Project Manager.,The area received a heritage designation last year.,Each designation comes with specific responsibilities.
shoal,B2,The ship ran aground on a hidden shoal.,A shoal of fish swam past the reef.,The shallow shoal posed a hazard to navigation.
ajar,B1,The door was left slightly ajar.,She noticed the window was ajar overnight.,He pushed the ajar gate completely open.
elasticity,B2,The elasticity of rubber makes it useful.,Price elasticity affects consumer demand significantly.,Skin loses elasticity with age naturally.
geometry,A2,She studies geometry in math class.,"Geometry involves shapes, angles, and measurements.",He solved the difficult geometry problem easily.
athwart,C1,The fallen tree lay athwart the narrow path.,His actions ran athwart the company's policies.,The ship positioned itself athwart the harbor entrance.
furthest,A2,Neptune is the furthest planet from the sun.,She threw the ball the furthest distance.,This is the furthest I have ever traveled.
HTML,B1,HTML is used to create web pages.,She learned HTML coding in her class.,The website needs better HTML structure.
doublet,C1,The Renaissance gentleman wore an elegant doublet.,"In linguistics, a doublet shares etymology with another word.",His velvet doublet was embroidered with gold thread.
fowler,B2,The fowler set traps to catch wild birds.,The experienced fowler tracked game through dense forest.,A skilled fowler knows bird migration patterns well.
meritorious,C1,Her meritorious service to the community earned her an award.,The soldier received a medal for meritorious conduct during battle.,His meritorious research contributions advanced the field significantly.
savour,B2,Take time to savour each bite of this delicious meal.,I want to savour every moment of this wonderful vacation.,She closed her eyes to savour the rich chocolate flavor.
default,B2,The company went into default on its loans.,Change the default settings to customize your user experience.,"By default, the application saves files in this folder."
context,B1,Understanding the context helps you grasp the story better.,Her comment made sense within the context of the discussion.,You need to consider the historical context of this event.
radio,A1,I listen to music on the radio every morning.,Turn on the radio to hear the news.,My grandmother still enjoys her old radio.
denunciation,C1,The politician's denunciation of corruption was widely praised.,Her denunciation of the policy sparked a national debate.,The document contained a strong denunciation of human rights abuses.
oblique,C1,He made an oblique reference to their previous disagreement.,The sunlight hit the wall at an oblique angle.,Her oblique criticism left everyone wondering what she meant.
cult,B2,The movie developed a cult following among science fiction fans.,Authorities raided the compound where the cult was based.,This cult classic film remains popular decades after its release.
untold,B2,The war caused untold suffering for millions of people.,Untold treasures lie hidden beneath the ocean floor.,Her generosity has brought untold joy to countless children.
doorstep,B1,A package was delivered to my doorstep this morning.,The homeless man slept on a doorstep downtown.,She swept the doorstep clean every morning.
insidious,C1,The disease spread through the population in an insidious manner.,Corruption can have an insidious effect on government institutions.,His insidious influence gradually turned friends against each other.
burly,B2,The burly security guard blocked the entrance to the club.,A burly farmer helped us load the heavy equipment.,Two burly men carried the piano up the stairs.
doggedly,C1,She doggedly pursued her goals despite numerous setbacks.,The detective doggedly followed every lead in the case.,He doggedly refused to abandon his principles under pressure.
dissolute,C1,The dissolute nobleman squandered his entire fortune on gambling.,His dissolute lifestyle eventually ruined his health and reputation.,The novel depicts the dissolute behavior of wealthy aristocrats.
hatch,B1,The baby birds will hatch from their eggs soon.,We watched the turtle eggs hatch on the beach.,Open the hatch to access the storage area below.
brevity,C1,The brevity of his speech surprised everyone in attendance.,"For brevity, I'll summarize the main points only.",The message's brevity made it more impactful and memorable.
cinder,B2,A hot cinder flew out of the campfire.,A cinder from the fireplace landed on the rug.,The old cinder block building was scheduled for demolition.
bushel,B2,The farmer sold a bushel of fresh apples.,Don't hide your light under a bushel basket.,Apples are often sold by the bushel at orchards.
verdant,C1,The verdant valley stretched out before us like a carpet.,Spring rains transformed the landscape into a verdant paradise.,Verdant forests covered the mountainsides as far as we could see.
denomination,B2,She belongs to a Christian denomination that opposes violence.,I need a dollar bill in a smaller denomination.,Each religious denomination has its own interpretation of scripture.
clime,C1,The explorer traveled to a distant clime far from home.,This tropical plant cannot survive in a colder clime.,The poet wrote about a sunny clime by the sea.
persevere,C1,You must persevere through difficulties to achieve your goals.,"Despite failing twice, she decided to persevere and try again.",The team will persevere until they find a solution.
pungent,B2,The pungent smell of garlic filled the kitchen.,Blue cheese has a pungent odor that some people dislike.,A pungent aroma of spices wafted from the curry.
cashier,B1,Please pay the cashier at the front desk.,The cashier scanned all the items and gave me change.,She works as a cashier at the local supermarket.
Ibrahim,A2,Ibrahim is my classmate from Turkey.,My friend Ibrahim works at the hospital.,Ibrahim invited me to his birthday party.
tenement,B2,The old tenement housed many families on each floor.,The old tenement building was finally condemned by the city.,She grew up in a tenement in the Lower East Side.
storage,B1,We need more storage space for all these boxes.,The storage room is located in the basement.,Cloud storage allows you to access files from anywhere.
Dominican,B2,We visited the Dominican Republic for our vacation.,Dominican coffee is famous for its rich flavor.,The Dominican community celebrates their culture with annual festivals.
Angus,A2,Angus is my neighbor's dog.,My uncle Angus lives in Scotland.,Angus plays soccer every weekend.
birthplace,B1,Shakespeare's birthplace is a popular tourist attraction in England.,He returned to his birthplace after thirty years abroad.,This city is considered the birthplace of jazz music.
punctual,B1,Being punctual for meetings shows respect for others' time.,She is always punctual and never arrives late.,The trains in Switzerland are extremely punctual.
coalition,B2,Several parties formed a coalition government after the election.,The coalition worked together to pass the new legislation.,A coalition of environmental groups protested the pipeline project.
Christie,A2,Christie is my best friend from school.,I'm reading a mystery novel by Agatha Christie.,Christie helps me with my homework every day.
distract,B1,Please don't distract me while I'm studying for exams.,Loud noises distract students during class time.,She tried to distract the child with a toy.
dont,A2,I dont have any money left today.,They dont want to go to the party.,We dont understand the instructions.
heredity,B2,Scientists study heredity to understand how traits pass between generations.,Eye color is determined primarily by heredity.,The role of heredity in intelligence remains a controversial topic.
laboriously,C1,He laboriously climbed the steep mountain trail carrying heavy equipment.,She laboriously copied the entire manuscript by hand.,The students laboriously worked through each complex mathematical problem.
usher,B2,The usher showed us to our seats in the theater.,These reforms will usher in a new era of prosperity.,A friendly usher handed us programs at the entrance.
Lancashire,A2,Lancashire is a county in northwest England.,My grandparents moved from Lancashire to London.,Lancashire is famous for its traditional cheese.
mal,B1,The prefix mal means bad or wrong in many words.,Malnutrition occurs when people have a mal diet.,The mal functioning of the system caused delays.
lair,B2,The dragon's lair was hidden deep within the mountain.,Detectives discovered the criminal's secret lair in an abandoned warehouse.,The bear returned to its lair to hibernate for winter.
intersperse,C1,She decided to intersperse humor throughout her serious presentation.,The director chose to intersperse flashbacks within the narrative.,Intersperse short breaks between long study sessions for better retention.
flaw,B1,The diamond had a tiny flaw that reduced its value.,There's a major flaw in your argument about climate change.,Her only flaw is that she worries too much.
Prague,A2,Prague is the capital city of the Czech Republic.,We visited Prague during our summer vacation.,Prague has many beautiful old buildings and bridges.
lengthy,B1,The meeting was lengthy and lasted over three hours.,He wrote a lengthy explanation of his research findings.,"After a lengthy discussion, we finally reached an agreement."
sensational,B2,The sensational news story dominated headlines for weeks.,Her performance in the play was absolutely sensational.,The newspaper published sensational claims without verifying the facts.
concede,C1,The candidate had to concede defeat after losing the election.,I must concede that your analysis is more thorough than mine.,The company refused to concede any ground during negotiations.
9101-9200,A1,The range 9101-9200 includes one hundred consecutive numbers.,Pages 9101-9200 contain the appendix of the book.,Students in sections 9101-9200 should attend the morning session.
pun,B1,He made a clever pun about the bakery situation.,The comedian's pun about time was really funny.,I don't always appreciate a pun in serious conversation.
Forster,A2,Forster is my English teacher this year.,Mr. Forster lives next door to my family.,E.M. Forster wrote many famous novels.
Armenian,B2,Armenian culture has a rich history spanning thousands of years.,She learned to cook traditional Armenian dishes from her grandmother.,The Armenian alphabet is one of the oldest writing systems.
emaciated,C1,The emaciated refugees desperately needed food and medical care.,"After months of illness, he appeared gaunt and emaciated.",The veterinarian treated several emaciated animals rescued from neglect.
depravity,C1,The novel explores themes of human depravity and moral corruption.,His acts of depravity shocked even hardened investigators.,The documentary exposed the depravity of the criminal organization.
dial,B1,Please dial the number carefully to avoid mistakes.,She turned the radio dial to find her favorite station.,The old telephone had a rotary dial instead of buttons.
insatiable,C1,Her insatiable curiosity led her to explore many different fields.,The vampire had an insatiable thirst for blood.,His insatiable appetite for knowledge kept him reading constantly.
hopefully,A2,"Hopefully, the weather will be nice tomorrow.","I'm studying hard, and hopefully I'll pass the exam.",Hopefully we can meet again soon.
sociable,B1,She's very sociable and makes friends easily.,The party helped people become more sociable with each other.,My cat is not very sociable around strangers.
jailer,B2,The jailer brought food to the prisoners twice a day.,A corrupt jailer helped the criminal escape from prison.,The medieval jailer kept the keys on a large ring.
prevalence,C1,The prevalence of obesity has increased significantly in recent decades.,Researchers studied the prevalence of depression among young adults.,The high prevalence of malaria requires immediate public health intervention.
realism,B2,The painting showed remarkable realism in its detailed depiction.,His writing is characterized by stark realism and honesty.,Political realism emphasizes power and national interests in foreign policy.
stifle,C1,She tried to stifle a yawn during the boring presentation.,Excessive regulations can stifle innovation and economic growth.,The regime used censorship to stifle dissent and criticism.
retail,B1,I work in retail at a clothing store downtown.,Online shopping has changed the retail industry dramatically.,The retail price is higher than the wholesale cost.
increasingly,B1,The weather is becoming increasingly unpredictable each year.,People are increasingly concerned about environmental issues.,Technology is increasingly important in modern education.
indemnity,C1,The insurance policy provides indemnity against property damage.,The contract included an indemnity clause to protect both parties.,War indemnity payments crippled the defeated nation's economy.
prematurely,C1,The baby was born prematurely and required special medical care.,Don't celebrate prematurely before knowing the final results.,His hair turned gray prematurely in his early thirties.
twine,B2,She used twine to tie the package securely.,The ivy began to twine around the fence posts.,Wrap the twine around the bundle several times.
burglar,A2,A burglar broke into our house last night.,The police caught the burglar with stolen jewelry.,We installed an alarm to catch any burglar who enters.
Delhi,A2,Delhi is the capital of India.,My cousin lives in New Delhi.,We flew to Delhi for a business trip.
spiteful,B2,Her spiteful comments hurt everyone's feelings at the meeting.,He made a spiteful remark about his former colleague.,The spiteful gossip spread quickly throughout the small town.
transform,B1,Education can transform people's lives for the better.,The new manager helped transform the struggling company.,Caterpillars transform into beautiful butterflies.
undesirable,B1,Smoking has many undesirable health effects.,The hotel's location in a noisy area is undesirable.,Removing undesirable weeds improves the garden's appearance.
stagnant,C1,The stagnant water in the pond bred mosquitoes rapidly.,Economic growth remained stagnant despite government intervention.,His career had become stagnant after years without promotion.
annexation,C1,The annexation of the territory sparked international controversy.,Historical annexation often resulted from military conquest.,The city council approved the annexation of the surrounding suburbs.
executor,B2,She named her daughter as executor of her will.,The executor is responsible for distributing the estate's assets.,"As executor, he had to settle all outstanding debts first."
watchfulness,B2,Constant watchfulness is necessary to prevent security breaches.,The nurse's watchfulness detected early signs of complications.,His watchfulness over the children kept them safe from harm.
distill,B2,The factory uses special equipment to distill pure water.,She managed to distill complex ideas into simple language.,Traditional methods distill alcohol from fermented grains.
fated,B2,The ill-fated expedition ended in tragedy for all involved.,They seemed fated to meet despite living in different countries.,The project was fated to fail from the beginning.
steeple,B2,The church steeple could be seen from miles away.,Lightning struck the tall steeple during the storm.,They climbed the narrow stairs inside the steeple.
crocodile,B1,A large crocodile sunbathed on the riverbank.,A crocodile is a dangerous predator found in tropical rivers.,The zoo's crocodile exhibit attracted many visitors today.
imperfection,B1,Every handmade item has a small imperfection that makes it unique.,She learned to accept every imperfection in herself.,The imperfection in the glass was barely noticeable.
ginger,A2,Add fresh ginger to the stir-fry for flavor.,Ginger tea helps settle an upset stomach.,My ginger cat loves to sleep in the sun.
interposition,C1,The interposition of a neutral party helped resolve the dispute.,Divine interposition saved the hero from certain death.,The interposition of the moon causes a solar eclipse.
grunt,B1,The pig let out a loud grunt when fed.,He could only grunt in response to the question.,Lifting heavy weights made him grunt with effort.
transgression,C1,Religious texts often discuss the consequences of moral transgression.,His transgression against company policy resulted in immediate dismissal.,The court considered the severity of each transgression carefully.
answerable,B2,Company executives are answerable to the board of directors.,All employees are answerable for their actions at work.,The general is answerable to civilian government authority.
tardy,C1,Students receive detention for being tardy to class repeatedly.,His tardy response to the emergency caused additional problems.,The tardy arrival of supplies delayed the construction project.
Sammy,A1,Sammy is my little brother.,I play with Sammy every day.,Sammy likes ice cream very much.
kite,A2,Let's fly a kite in the park today.,My colorful kite got stuck in a tree.,We bought a new kite at the toy store.
venom,B2,Snake venom can be deadly without proper treatment.,Scientists extract venom from spiders for medical research.,She spoke with venom about her dishonest business partner.
bulky,B1,The bulky sofa wouldn't fit through the narrow doorway.,Winter coats are warm but often bulky and heavy.,Moving bulky furniture requires at least two people.
ambiguous,B2,His ambiguous statement confused everyone at the meeting.,The contract language was deliberately ambiguous to allow flexibility.,Her ambiguous answer left us unsure of her true intentions.
cafe,A1,Let's meet at the cafe for coffee.,There's a nice cafe near my house.,I had breakfast at the cafe this morning.
charger,B2,I forgot my phone charger at home today.,The electric car charger is located in the garage.,This universal charger works with multiple device types.
administrator,B2,The school administrator handles enrollment and student records.,She works as a network administrator for a technology company.,The hospital administrator oversees daily operations and staff.
award,B1,She received an award for her outstanding research work.,The judges will award prizes to the top three contestants.,His novel won a prestigious literary award last year.
ambulance,A2,Call an ambulance immediately for the injured person.,The ambulance rushed to the hospital with sirens blaring.,An ambulance arrived within five minutes of the call.
discernment,C1,Good leadership requires discernment when making difficult decisions.,Her discernment helped her distinguish truth from deception.,The job requires discernment to evaluate candidates' true qualifications.
avowal,C1,His public avowal of support surprised political observers.,The document contained a clear avowal of her beliefs.,Her avowal of innocence was met with skepticism.
Aberdeen,A2,Aberdeen is a city in Scotland.,We took a train to Aberdeen yesterday.,Aberdeen is known for its granite buildings.
Samaria,B2,Samaria was an ancient region in the Middle East.,The parable of the Good Samaritan mentions Samaria.,Archaeological excavations in Samaria revealed ancient artifacts.
proverbial,C1,The proverbial phrase captures wisdom passed down through generations.,His generosity was proverbial among colleagues and friends.,She became the proverbial example of perseverance and dedication.
comparable,B2,The two proposals are comparable in cost and quality.,Her achievements are comparable to those of Olympic athletes.,No experience is comparable to traveling the world independently.
credible,B2,The witness provided a credible account of the incident.,Scientists need credible evidence before accepting new theories.,Her explanation seemed credible and well-reasoned to everyone.
veal,B2,The restaurant specializes in veal dishes from Italy.,Veal requires careful cooking to remain tender and flavorful.,Many people avoid veal due to ethical concerns.
disconsolate,C1,The disconsolate child sat alone after losing his toy.,She felt disconsolate following the devastating news from home.,His disconsolate expression revealed the depth of his grief.
imagery,B2,The poet's vivid imagery brought the landscape to life.,Satellite imagery helps scientists monitor environmental changes globally.,Her speech was filled with powerful imagery and metaphors.
unholy,B2,They formed an unholy alliance to defeat their rival.,The unholy noise woke everyone at three in the morning.,His unholy behavior shocked the conservative community members.
deformity,B2,The accident caused a permanent deformity in his leg.,Modern surgery can correct many types of facial deformity.,She overcame prejudice related to her visible deformity.
humbug,C1,His claims about instant wealth were complete humbug.,The scientist dismissed the paranormal theory as pure humbug.,She refused to tolerate such humbug in her classroom.
Neapolitan,B2,"Neapolitan ice cream combines chocolate, vanilla, and strawberry flavors.",The chef prepared authentic Neapolitan pizza in a wood-fired oven.,Neapolitan songs are famous throughout Italy and beyond.
peevish,C1,The toddler became peevish when denied another cookie.,His peevish complaints annoyed everyone at the meeting.,She responded in a peevish tone to reasonable questions.
despot,C1,The despot ruled with absolute power and cruelty.,Citizens finally overthrew the brutal despot after decades.,History remembers him as a ruthless despot and tyrant.
portentous,C1,The storm clouds gathered in a portentous manner overhead.,His portentous words warned of impending disaster and chaos.,The silence that followed felt heavy and portentous.
portmanteau,B2,The old leather portmanteau contained precious family documents.,Brunch is a portmanteau word combining breakfast and lunch.,She carried her belongings in a battered portmanteau.
triangular,B1,The triangular shape has three sides and three angles.,She wore a beautiful triangular pendant around her neck.,Triangular sails caught the wind perfectly for sailing.
plebeian,C1,The aristocrat dismissed the entertainment as plebeian and vulgar.,Ancient Rome distinguished between patrician and plebeian classes clearly.,His tastes were considered plebeian by wealthy society members.
futility,C1,He recognized the futility of arguing with stubborn people.,The war demonstrated the futility of violence and hatred.,She felt overwhelmed by the futility of her efforts.
wallet,A2,I keep my credit cards and cash in my wallet.,She found a lost wallet on the sidewalk yesterday.,His wallet was stolen while traveling on the subway.
vowel,B1,English has five main vowel letters in its alphabet.,Children learn to distinguish vowel sounds from consonants early.,The word rhythm unusually contains no traditional vowel letter.
pest,B2,Mosquitoes can be a serious pest in tropical regions.,The farmer identified each pest damaging his crops.,My little brother is being such a pest today.
prefixed,B2,The code was prefixed with three letters for identification.,Unhappy is prefixed with 'un' to reverse the meaning.,All medical terms were prefixed with the department name.
ecstatic,C1,She was ecstatic after receiving her university acceptance letter.,The ecstatic fans cheered wildly for their victorious team.,He felt ecstatic when his novel finally got published.
grimace,B2,He made a grimace after tasting the bitter medicine.,Her grimace revealed the pain she was experiencing internally.,The actor's grimace perfectly conveyed disgust and horror.
barricade,B2,Protesters built a barricade across the main street.,Police erected a barricade to control the crowd safely.,The barricade prevented vehicles from entering the construction zone.
caricature,C1,The artist drew a hilarious caricature of the mayor.,A political caricature often exaggerates features for satirical effect.,His performance was a caricature of real human behavior.
Genoese,B2,Christopher Columbus was a famous Genoese explorer and navigator.,The Genoese merchants dominated Mediterranean trade for centuries.,Genoese architecture reflects the city's rich maritime history.
hypocritical,B2,It's hypocritical to preach honesty while lying constantly.,His hypocritical behavior damaged his reputation among colleagues.,She found their environmental claims hypocritical and misleading.
Tuscany,A2,Tuscany is a beautiful region in central Italy.,We visited several medieval towns throughout Tuscany last summer.,Tuscany produces some of the world's finest wines.
ungodly,C1,They woke us at an ungodly hour this morning.,The rent prices in the city are simply ungodly.,His ungodly behavior offended the religious community deeply.
scientist,A2,Marie Curie was a brilliant scientist who discovered radium.,The scientist conducted experiments in the laboratory every day.,Every scientist must follow strict research protocols carefully.
tenacious,C1,Her tenacious spirit helped her overcome incredible obstacles.,The detective was tenacious in pursuing every possible lead.,Tenacious weeds kept growing back despite repeated removal.
kinship,C1,She felt a strong kinship with other immigrant families.,Kinship bonds are important in many traditional societies worldwide.,They shared a kinship based on common experiences.
sanity,B2,Meditation helps her maintain her sanity during stressful times.,He questioned his own sanity after the bizarre experience.,Exercise and sleep are essential for mental sanity.
counteract,C1,This medication will counteract the effects of the poison.,Education can counteract prejudice and social discrimination effectively.,We need strategies to counteract climate change immediately.
florid,C1,His florid complexion suggested high blood pressure problems.,The writer's florid prose was criticized for being overly ornate.,Her florid speech style seemed outdated and excessively elaborate.
hellenic,C1,Hellenic culture profoundly influenced Western civilization and philosophy.,She specialized in Hellenic art from the classical period.,The museum features an extensive collection of Hellenic sculptures.
poke,B1,Don't poke the dog while it's sleeping peacefully.,She used a stick to poke the fire.,He gave me a playful poke in the ribs.
equanimity,C1,She accepted the bad news with remarkable equanimity.,His equanimity under pressure impressed everyone in the room.,Maintaining equanimity during crises requires practice and discipline.
irresolute,C1,His irresolute manner prevented him from making crucial decisions.,The irresolute leader failed to act during the crisis.,She seemed irresolute about which university to attend.
belated,B2,Please accept my belated birthday wishes and apologies.,The government's belated response disappointed many citizens greatly.,He sent a belated thank you note after returning home.
insipid,C1,The movie's plot was predictable and utterly insipid.,The soup tasted insipid without proper seasoning or herbs.,His insipid conversation failed to interest anyone present.
aromatic,B2,The aromatic herbs filled the kitchen with wonderful smells.,She added aromatic spices to enhance the curry's flavor.,Aromatic candles created a relaxing atmosphere throughout the room.
Brahma,B2,Brahma is considered the creator god in Hindu mythology.,The temple was dedicated to Brahma and other deities.,Brahma chickens are a large breed originally from Asia.
prefect,B2,The school prefect helped maintain order during assemblies.,She was appointed prefect in her final year there.,The Roman prefect governed the province with authority.
reticence,C1,His reticence about personal matters made him seem mysterious.,She overcame her natural reticence to speak at the conference.,The witness's reticence frustrated the investigating detective greatly.
capitulation,C1,The general signed the terms of capitulation reluctantly.,Their capitulation to demands encouraged further hostile actions.,The city's capitulation ended months of devastating siege.
seer,C1,The ancient seer predicted the kingdom's downfall accurately.,Villagers consulted the seer about future harvests and weather.,She was revered as a seer with prophetic abilities.
realistic,B1,We need to set realistic goals for this project.,The painting looks incredibly realistic and lifelike throughout.,Be realistic about how much time the task requires.
9201-9300,A1,The reference number 9201-9300 appears on this document.,File 9201-9300 contains records from last quarter only.,Please review items numbered 9201-9300 before tomorrow's meeting.
honeymoon,B1,They spent their honeymoon in Hawaii visiting beautiful beaches.,The honeymoon period with the new job ended quickly.,Planning a honeymoon requires careful budgeting and research.
reptile,B1,A snake is one common type of reptile.,The reptile enclosure at the zoo fascinated young children.,Every reptile is a cold-blooded animal that lays eggs.
outdoor,A2,We enjoy outdoor activities like hiking and camping regularly.,The restaurant has a lovely outdoor seating area available.,Outdoor exercise is beneficial for physical and mental health.
natal,C1,She returned to her natal village after many years.,Natal care is essential for healthy pregnancy outcomes.,The bird migrated back to its natal breeding grounds.
spleen,B2,The spleen helps filter blood and fight infections effectively.,He injured his spleen during the car accident yesterday.,She vented her spleen about workplace injustices passionately.
jubilee,B2,The queen celebrated her diamond jubilee last year.,The town organized a jubilee to mark its anniversary.,Community members gathered for the jubilee festivities joyfully.
requisition,C1,The department submitted a requisition for new office supplies.,Military forces can requisition civilian property during wartime emergencies.,Please complete the requisition form before ordering equipment.
arsenal,B2,The team has an impressive arsenal of talented players.,Police discovered a hidden arsenal in the basement.,She has an arsenal of skills for solving problems.
Justin,A1,Justin is my best friend from school days.,My brother Justin plays soccer every Saturday morning.,Justin called to say he'll arrive late tonight.
systematically,B2,The researcher systematically analyzed all available data thoroughly.,They worked systematically through each problem on the list.,Evidence was systematically destroyed to avoid detection completely.
politically,B1,The issue is politically sensitive and requires careful handling.,She became politically active during her university years.,The decision was motivated politically rather than economically.
